Date,Adj Close,
15-01-2001,4046.76,3968.10
16-01-2001,4070.73,3973.94
17-01-2001,4083.41,3980.14
18-01-2001,4113.21,3987.98
19-01-2001,4194.46,3996.59
22-01-2001,4267.11,4004.90
23-01-2001,4296.69,4013.68
24-01-2001,4326.42,4023.16
25-01-2001,4330.22,4033.33
26-01-2001,4330.22,4043.16
29-01-2001,4234.57,4050.24
30-01-2001,4372.04,4058.11
31-01-2001,4326.72,4064.32
01-02-2001,4286.11,4069.95
02-02-2001,4352.26,4076.26
05-02-2001,4370.47,4081.68
06-02-2001,4375.29,4087.28
07-02-2001,4312.93,4093.18
08-02-2001,4381.19,4102.09
09-02-2001,4397.33,4109.29
12-02-2001,4406.30,4116.59
13-02-2001,4363.05,4123.91
14-02-2001,4363.11,4131.17
15-02-2001,4437.99,4139.29
16-02-2001,4330.32,4145.73
19-02-2001,4350.65,4153.48
20-02-2001,4359.22,4161.52
21-02-2001,4302.23,4168.41
22-02-2001,4262.55,4173.07
23-02-2001,4122.16,4174.62
26-02-2001,4112.69,4176.47
27-02-2001,4069.68,4177.61
28-02-2001,4247.04,4181.03
01-03-2001,4271.65,4184.76
02-03-2001,4095.16,4185.13
05-03-2001,3998.12,4183.38
06-03-2001,3998.12,4181.36
07-03-2001,4046.89,4179.63
08-03-2001,4056.94,4176.91
09-03-2001,3881.96,4171.55
12-03-2001,3767.89,4163.34
13-03-2001,3540.65,4151.76
14-03-2001,3725.03,4145.22
15-03-2001,3819.86,4139.67
16-03-2001,3745.74,4133.21
19-03-2001,3722.49,4127.43
20-03-2001,3672.40,4121.69
21-03-2001,3791.07,4119.86
22-03-2001,3713.97,4116.82
23-03-2001,3635.28,4113.78
26-03-2001,3636.32,4109.95
27-03-2001,3694.82,4106.17
28-03-2001,3788.21,4103.25
29-03-2001,3751.56,4099.75
30-03-2001,3604.38,4093.17
02-04-2001,3566.26,4085.33
03-04-2001,3605.01,4077.23
04-04-2001,3565.65,4067.42
05-04-2001,3565.65,4058.62
06-04-2001,3576.00,4049.90
09-04-2001,3544.08,4041.90
10-04-2001,3458.39,4032.88
11-04-2001,3325.46,4021.59
12-04-2001,3183.77,4007.89
13-04-2001,3183.77,3993.81
16-04-2001,3251.62,3980.61
17-04-2001,3312.29,3967.90
18-04-2001,3438.75,3955.90
19-04-2001,3574.08,3944.90
20-04-2001,3583.04,3933.57
23-04-2001,3587.01,3921.84
24-04-2001,3589.99,3910.09
25-04-2001,3600.83,3898.51
26-04-2001,3557.19,3887.76
27-04-2001,3422.76,3872.69
30-04-2001,3519.16,3859.87
01-05-2001,3519.16,3847.70
02-05-2001,3538.42,3834.78
03-05-2001,3494.48,3820.87
04-05-2001,3514.59,3807.21
07-05-2001,3544.81,3795.02
08-05-2001,3580.37,3782.31
09-05-2001,3586.58,3769.44
10-05-2001,3568.27,3756.14
11-05-2001,3559.77,3743.39
14-05-2001,3568.93,3730.78
15-05-2001,3576.96,3717.11
16-05-2001,3592.06,3705.40
17-05-2001,3669.76,3694.59
18-05-2001,3655.03,3683.41
21-05-2001,3640.10,3672.90
22-05-2001,3640.60,3663.03
23-05-2001,3674.54,3655.92
24-05-2001,3683.20,3649.11
25-05-2001,3659.81,3642.60
28-05-2001,3720.15,3634.24
29-05-2001,3742.07,3625.83
30-05-2001,3662.04,3618.95
31-05-2001,3631.91,3613.14
01-06-2001,3557.64,3606.15
04-06-2001,3498.38,3597.44
05-06-2001,3460.04,3587.97
06-06-2001,3457.31,3581.23
07-06-2001,3457.24,3576.30
08-06-2001,3495.84,3575.59
11-06-2001,3509.32,3572.16
12-06-2001,3498.39,3567.06
13-06-2001,3501.61,3563.18
14-06-2001,3453.77,3558.92
15-06-2001,3372.94,3554.17
18-06-2001,3353.11,3547.21
19-06-2001,3410.95,3542.40
20-06-2001,3406.05,3538.77
21-06-2001,3405.64,3535.10
22-06-2001,3381.76,3530.14
25-06-2001,3318.67,3522.68
26-06-2001,3407.32,3517.22
27-06-2001,3411.64,3514.16
28-06-2001,3404.86,3511.60
29-06-2001,3456.78,3509.24
02-07-2001,3426.03,3507.03
03-07-2001,3312.29,3503.01
04-07-2001,3311.88,3498.81
05-07-2001,3317.63,3495.22
06-07-2001,3305.78,3492.80
09-07-2001,3290.81,3492.25
10-07-2001,3328.27,3494.54
11-07-2001,3376.21,3497.60
12-07-2001,3452.75,3500.79
13-07-2001,3453.99,3503.04
16-07-2001,3434.83,3502.97
17-07-2001,3431.93,3500.72
18-07-2001,3383.41,3497.55
19-07-2001,3370.93,3494.12
20-07-2001,3340.75,3490.16
23-07-2001,3330.98,3485.88
24-07-2001,3335.08,3482.35
25-07-2001,3301.97,3480.44
26-07-2001,3259.03,3476.31
27-07-2001,3251.53,3472.06
30-07-2001,3285.89,3468.05
31-07-2001,3329.28,3465.43
01-08-2001,3284.17,3461.77
02-08-2001,3298.78,3457.87
03-08-2001,3325.38,3453.82
06-08-2001,3329.95,3449.75
07-08-2001,3319.67,3445.80
08-08-2001,3302.32,3441.71
09-08-2001,3319.61,3437.76
10-08-2001,3316.21,3433.62
13-08-2001,3287.62,3428.78
14-08-2001,3331.89,3423.42
15-08-2001,3331.89,3418.29
16-08-2001,3337.91,3413.50
17-08-2001,3296.71,3408.04
20-08-2001,3278.92,3401.76
21-08-2001,3297.43,3395.63
22-08-2001,3297.43,3389.88
23-08-2001,3308.79,3383.35
24-08-2001,3305.51,3376.42
27-08-2001,3318.32,3370.97
28-08-2001,3313.07,3365.91
29-08-2001,3300.62,3361.83
30-08-2001,3286.87,3358.47
31-08-2001,3244.95,3355.06
03-09-2001,3227.12,3351.40
04-09-2001,3231.60,3347.82
05-09-2001,3228.60,3343.58
06-09-2001,3202.55,3338.71
07-09-2001,3198.40,3333.95
10-09-2001,3183.63,3328.90
11-09-2001,3150.40,3324.08
12-09-2001,3032.71,3318.68
13-09-2001,2987.50,3312.88
14-09-2001,2830.12,3303.66
17-09-2001,2680.98,3292.15
18-09-2001,2782.47,3282.26
19-09-2001,2804.16,3273.09
20-09-2001,2761.66,3264.25
21-09-2001,2600.12,3251.44
24-09-2001,2651.78,3239.38
25-09-2001,2617.35,3226.88
26-09-2001,2667.34,3214.35
27-09-2001,2715.50,3203.07
28-09-2001,2811.60,3195.12
01-10-2001,2795.30,3186.92
02-10-2001,2795.30,3178.63
03-10-2001,2754.95,3169.89
04-10-2001,2788.97,3161.92
05-10-2001,2812.90,3153.74
08-10-2001,2765.37,3144.04
09-10-2001,2794.42,3133.59
10-10-2001,2896.60,3124.75
11-10-2001,2943.69,3116.95
12-10-2001,2959.39,3109.45
15-10-2001,2976.30,3102.99
16-10-2001,2992.46,3096.98
17-10-2001,3043.85,3092.27
18-10-2001,2981.33,3086.72
19-10-2001,3016.84,3081.67
22-10-2001,3001.86,3076.90
23-10-2001,3061.91,3073.77
24-10-2001,3040.16,3070.42
25-10-2001,3022.16,3066.23
26-10-2001,3022.16,3061.36
29-10-2001,3009.33,3057.00
30-10-2001,2957.45,3051.58
31-10-2001,2989.35,3046.24
01-11-2001,3049.80,3041.80
02-11-2001,3052.60,3037.56
05-11-2001,3037.01,3033.35
06-11-2001,3068.89,3029.37
07-11-2001,3013.94,3024.57
08-11-2001,3059.97,3020.95
09-11-2001,3079.67,3016.95
12-11-2001,3094.14,3013.18
13-11-2001,3077.19,3009.04
14-11-2001,3113.04,3006.12
15-11-2001,3180.23,3004.56
16-11-2001,3180.23,3002.70
19-11-2001,3280.48,3002.43
20-11-2001,3231.66,3001.20
21-11-2001,3244.09,3000.23
22-11-2001,3258.13,2999.27
23-11-2001,3252.20,2998.31
26-11-2001,3322.77,2998.66
27-11-2001,3287.57,2998.67
28-11-2001,3294.12,2999.45
29-11-2001,3287.56,3000.41
30-11-2001,3287.56,3001.30
03-12-2001,3275.47,3002.04
04-12-2001,3320.28,3003.91
05-12-2001,3409.64,3007.26
06-12-2001,3431.57,3011.20
07-12-2001,3436.37,3015.74
10-12-2001,3442.89,3022.25
11-12-2001,3419.13,3029.10
12-12-2001,3412.15,3038.34
13-12-2001,3388.59,3049.57
14-12-2001,3353.60,3058.64
17-12-2001,3353.60,3067.36
18-12-2001,3335.88,3076.47
19-12-2001,3262.67,3086.99
20-12-2001,3271.64,3096.83
21-12-2001,3235.49,3106.64
24-12-2001,3232.97,3115.62
25-12-2001,3232.97,3123.83
26-12-2001,3175.86,3129.61
27-12-2001,3131.78,3134.95
28-12-2001,3184.44,3141.13
31-12-2001,3262.33,3149.19
01-01-2002,3262.33,3156.70
02-01-2002,3269.16,3163.94
03-01-2002,3308.02,3172.55
04-01-2002,3375.74,3181.78
07-01-2002,3401.80,3189.80
08-01-2002,3437.78,3197.64
09-01-2002,3400.89,3204.65
10-01-2002,3381.96,3211.09
11-01-2002,3362.88,3216.97
14-01-2002,3407.84,3222.75
15-01-2002,3352.52,3228.64
16-01-2002,3348.80,3233.91
17-01-2002,3401.15,3240.25
18-01-2002,3377.05,3245.25
21-01-2002,3382.29,3250.68
22-01-2002,3368.28,3256.17
23-01-2002,3373.07,3261.74
24-01-2002,3357.79,3267.27
25-01-2002,3332.30,3273.22
28-01-2002,3317.64,3278.44
29-01-2002,3313.28,3282.62
30-01-2002,3298.79,3286.53
31-01-2002,3311.03,3290.88
01-02-2002,3333.92,3295.08
04-02-2002,3317.01,3299.89
05-02-2002,3311.73,3303.89
06-02-2002,3427.39,3309.41
07-02-2002,3436.94,3314.85
08-02-2002,3493.92,3321.46
11-02-2002,3515.45,3327.85
12-02-2002,3497.68,3332.89
13-02-2002,3519.87,3338.28
14-02-2002,3557.06,3342.67
15-02-2002,3602.02,3348.55
18-02-2002,3633.93,3354.74
19-02-2002,3597.61,3360.13
20-02-2002,3558.21,3364.98
21-02-2002,3570.46,3368.92
22-02-2002,3604.08,3373.94
25-02-2002,3613.51,3379.01
26-02-2002,3712.74,3385.76
27-02-2002,3705.66,3392.40
28-02-2002,3562.31,3396.95
01-03-2002,3678.75,3402.64
04-03-2002,3642.58,3406.34
05-03-2002,3641.10,3409.66
06-03-2002,3614.44,3412.49
07-03-2002,3690.27,3416.41
08-03-2002,3656.77,3420.19
11-03-2002,3603.97,3423.23
12-03-2002,3535.80,3425.57
13-03-2002,3569.62,3429.00
14-03-2002,3580.83,3432.60
15-03-2002,3617.68,3437.08
18-03-2002,3613.28,3442.64
19-03-2002,3560.32,3447.22
20-03-2002,3581.32,3452.71
21-03-2002,3536.26,3457.53
22-03-2002,3516.11,3462.02
25-03-2002,3516.11,3467.42
26-03-2002,3466.29,3472.73
27-03-2002,3459.08,3477.09
28-03-2002,3469.35,3480.38
29-03-2002,3469.35,3483.66
01-04-2002,3500.18,3487.33
02-04-2002,3505.79,3490.47
03-04-2002,3462.99,3491.86
04-04-2002,3512.55,3493.61
05-04-2002,3500.57,3494.61
08-04-2002,3480.17,3495.87
09-04-2002,3463.33,3497.16
10-04-2002,3479.59,3499.01
11-04-2002,3497.67,3500.44
12-04-2002,3510.90,3502.95
15-04-2002,3461.51,3504.74
16-04-2002,3413.72,3504.94
17-04-2002,3421.82,3505.65
18-04-2002,3420.94,3506.26
19-04-2002,3364.40,3506.20
22-04-2002,3390.25,3506.48
23-04-2002,3403.82,3507.21
24-04-2002,3411.92,3508.47
25-04-2002,3359.64,3509.14
26-04-2002,3371.70,3510.06
29-04-2002,3301.21,3510.10
30-04-2002,3338.16,3510.53
01-05-2002,3338.16,3510.60
02-05-2002,3372.56,3511.48
03-05-2002,3380.61,3512.58
06-05-2002,3384.35,3511.89
07-05-2002,3423.75,3511.68
08-05-2002,3435.06,3510.75
09-05-2002,3462.01,3509.90
10-05-2002,3431.32,3508.85
13-05-2002,3442.49,3507.62
14-05-2002,3420.33,3505.45
15-05-2002,3395.59,3502.17
16-05-2002,3355.61,3497.75
17-05-2002,3333.76,3493.57
20-05-2002,3282.81,3489.19
21-05-2002,3186.53,3483.10
22-05-2002,3175.49,3476.30
23-05-2002,3114.05,3468.37
24-05-2002,3255.62,3461.11
27-05-2002,3243.41,3453.78
28-05-2002,3146.83,3447.18
29-05-2002,3160.24,3438.95
30-05-2002,3135.89,3430.91
31-05-2002,3125.73,3422.73
03-06-2002,3161.09,3415.53
04-06-2002,3191.60,3407.62
05-06-2002,3255.52,3401.25
06-06-2002,3259.31,3395.78
07-06-2002,3217.76,3390.73
10-06-2002,3279.49,3386.12
11-06-2002,3362.42,3382.66
12-06-2002,3344.41,3378.32
13-06-2002,3311.16,3373.52
14-06-2002,3312.07,3369.58
17-06-2002,3323.50,3365.49
18-06-2002,3284.54,3361.50
19-06-2002,3242.26,3357.15
20-06-2002,3264.02,3353.15
21-06-2002,3242.75,3349.60
24-06-2002,3231.62,3345.99
25-06-2002,3214.34,3341.94
26-06-2002,3180.89,3337.36
27-06-2002,3217.15,3332.87
28-06-2002,3244.70,3328.72
01-07-2002,3288.71,3325.96
02-07-2002,3285.04,3322.35
03-07-2002,3310.19,3319.33
04-07-2002,3316.77,3316.73
05-07-2002,3330.61,3314.62
08-07-2002,3357.66,3312.69
09-07-2002,3358.58,3310.48
10-07-2002,3332.36,3307.65
11-07-2002,3290.56,3304.93
12-07-2002,3305.83,3303.22
15-07-2002,3278.71,3300.95
16-07-2002,3229.18,3297.91
17-07-2002,3216.07,3295.55
18-07-2002,3245.74,3293.26
19-07-2002,3230.27,3290.50
22-07-2002,3153.34,3286.40
23-07-2002,3176.93,3283.50
24-07-2002,3107.48,3279.30
25-07-2002,3094.96,3276.03
26-07-2002,3024.35,3271.05
29-07-2002,3030.06,3266.16
30-07-2002,2990.91,3260.10
31-07-2002,2987.65,3253.86
01-08-2002,2975.81,3247.38
02-08-2002,2985.01,3240.42
05-08-2002,3011.35,3233.69
06-08-2002,3023.26,3226.73
07-08-2002,3009.48,3220.03
08-08-2002,2950.09,3212.21
09-08-2002,2976.34,3205.17
12-08-2002,3007.85,3199.01
13-08-2002,3036.40,3193.94
14-08-2002,3020.70,3188.98
15-08-2002,3020.70,3184.81
16-08-2002,3065.90,3182.90
19-08-2002,3064.04,3181.13
20-08-2002,3089.58,3180.74
21-08-2002,3084.38,3178.02
22-08-2002,3080.70,3175.44
23-08-2002,3119.18,3175.00
26-08-2002,3123.60,3174.42
27-08-2002,3097.85,3173.82
28-08-2002,3099.38,3173.40
29-08-2002,3114.16,3172.65
30-08-2002,3181.23,3172.49
02-09-2002,3187.26,3171.41
03-09-2002,3159.77,3169.83
04-09-2002,3173.35,3169.12
05-09-2002,3181.47,3167.57
06-09-2002,3141.11,3164.05
09-09-2002,3089.47,3160.01
10-09-2002,3089.47,3156.49
11-09-2002,3125.66,3153.53
12-09-2002,3131.34,3150.48
13-09-2002,3098.94,3147.53
16-09-2002,3076.01,3144.89
17-09-2002,3103.90,3142.35
18-09-2002,3069.78,3139.61
19-09-2002,3040.30,3136.57
20-09-2002,3024.35,3133.55
23-09-2002,3021.28,3131.02
24-09-2002,3022.25,3127.93
25-09-2002,3021.08,3124.38
26-09-2002,3014.69,3120.03
27-09-2002,3037.26,3116.09
30-09-2002,2991.36,3111.03
01-10-2002,2959.66,3105.37
02-10-2002,2959.66,3099.48
03-10-2002,2938.06,3092.82
04-10-2002,2930.51,3086.02
07-10-2002,2952.78,3080.00
08-10-2002,2973.35,3074.96
09-10-2002,2956.89,3069.42
10-10-2002,2969.49,3064.51
11-10-2002,2995.77,3060.81
14-10-2002,3003.39,3057.43
15-10-2002,3003.39,3053.59
16-10-2002,2994.99,3049.85
17-10-2002,3006.14,3047.52
18-10-2002,3009.76,3044.86
21-10-2002,2998.01,3043.12
22-10-2002,2965.97,3041.08
23-10-2002,2948.96,3039.88
24-10-2002,2908.05,3037.94
25-10-2002,2875.53,3036.11
28-10-2002,2834.41,3033.68
29-10-2002,2885.23,3032.24
30-10-2002,2888.59,3030.71
31-10-2002,2949.32,3029.73
01-11-2002,2950.58,3028.57
04-11-2002,2987.58,3028.23
05-11-2002,2982.39,3028.74
06-11-2002,2982.39,3028.83
07-11-2002,2975.26,3028.32
08-11-2002,2956.84,3027.05
11-11-2002,2948.04,3025.90
12-11-2002,2961.24,3024.96
13-11-2002,2960.66,3023.29
14-11-2002,2986.56,3022.06
15-11-2002,3033.91,3021.17
18-11-2002,3057.16,3020.74
19-11-2002,3057.16,3020.37
20-11-2002,3075.48,3019.67
21-11-2002,3101.36,3019.32
22-11-2002,3141.61,3020.02
25-11-2002,3175.56,3021.23
26-11-2002,3187.76,3022.39
27-11-2002,3174.11,3022.28
28-11-2002,3220.75,3022.81
29-11-2002,3228.82,3023.91
02-12-2002,3270.36,3025.45
03-12-2002,3230.14,3026.22
04-12-2002,3207.36,3027.27
05-12-2002,3229.73,3029.50
06-12-2002,3306.29,3032.94
09-12-2002,3269.31,3035.22
10-12-2002,3289.68,3037.73
11-12-2002,3303.27,3040.98
12-12-2002,3324.48,3044.92
13-12-2002,3342.97,3048.72
16-12-2002,3328.39,3052.82
17-12-2002,3311.06,3057.12
18-12-2002,3333.31,3062.02
19-12-2002,3333.86,3066.98
20-12-2002,3337.22,3071.98
23-12-2002,3329.61,3076.88
24-12-2002,3352.77,3082.25
25-12-2002,3352.77,3087.26
26-12-2002,3382.64,3093.47
27-12-2002,3398.00,3100.42
30-12-2002,3374.97,3107.02
31-12-2002,3377.28,3113.99
01-01-2003,3377.28,3121.08
02-01-2003,3365.06,3127.62
03-01-2003,3357.54,3133.72
06-01-2003,3334.89,3139.72
07-01-2003,3330.50,3145.45
08-01-2003,3357.87,3151.20
09-01-2003,3384.20,3157.24
10-01-2003,3358.99,3162.89
13-01-2003,3327.16,3168.16
14-01-2003,3335.35,3173.39
15-01-2003,3357.69,3178.91
16-01-2003,3373.52,3184.87
17-01-2003,3370.39,3191.29
20-01-2003,3341.89,3197.53
21-01-2003,3354.14,3204.61
22-01-2003,3357.04,3212.25
23-01-2003,3328.18,3220.09
24-01-2003,3287.86,3226.48
27-01-2003,3247.71,3232.18
28-01-2003,3267.84,3237.23
29-01-2003,3238.02,3241.80
30-01-2003,3219.88,3245.48
31-01-2003,3250.38,3249.74
03-02-2003,3279.83,3254.46
04-02-2003,3278.13,3259.27
05-02-2003,3256.08,3264.02
06-02-2003,3305.44,3269.69
07-02-2003,3279.77,3274.75
10-02-2003,3256.86,3279.45
11-02-2003,3261.47,3283.81
12-02-2003,3247.51,3287.20
13-02-2003,3247.51,3290.22
14-02-2003,3223.41,3292.86
17-02-2003,3282.45,3296.15
18-02-2003,3289.09,3299.13
19-02-2003,3302.04,3301.67
20-02-2003,3303.22,3303.70
21-02-2003,3307.20,3305.60
24-02-2003,3322.17,3307.95
25-02-2003,3281.92,3308.92
26-02-2003,3260.48,3309.42
27-02-2003,3277.34,3309.53
28-02-2003,3283.66,3310.38
03-03-2003,3277.27,3311.49
04-03-2003,3244.80,3311.73
05-03-2003,3226.10,3310.46
06-03-2003,3190.35,3309.20
07-03-2003,3153.06,3307.03
10-03-2003,3125.88,3304.22
11-03-2003,3154.91,3301.53
12-03-2003,3110.08,3297.83
13-03-2003,3108.24,3294.34
14-03-2003,3108.24,3291.12
17-03-2003,3084.91,3287.17
18-03-2003,3084.91,3283.22
19-03-2003,3121.18,3279.79
20-03-2003,3192.93,3277.62
21-03-2003,3200.15,3275.20
24-03-2003,3140.36,3271.83
25-03-2003,3140.42,3267.98
26-03-2003,3143.58,3263.95
27-03-2003,3116.79,3259.85
28-03-2003,3115.44,3255.69
31-03-2003,3048.72,3250.48
01-04-2003,3080.95,3245.97
02-04-2003,3116.99,3242.15
03-04-2003,3151.16,3239.23
04-04-2003,3167.70,3236.65
07-04-2003,3215.24,3234.38
08-04-2003,3174.86,3231.06
09-04-2003,3141.25,3227.60
10-04-2003,3035.33,3222.97
11-04-2003,2997.87,3217.62
14-04-2003,2997.87,3211.90
15-04-2003,2997.38,3205.93
16-04-2003,3032.32,3200.57
17-04-2003,2984.50,3194.89
18-04-2003,2984.50,3189.03
21-04-2003,2996.97,3183.31
22-04-2003,2985.54,3177.87
23-04-2003,2947.33,3172.47
24-04-2003,2937.23,3167.54
25-04-2003,2924.03,3162.08
28-04-2003,2936.71,3157.30
29-04-2003,2950.14,3153.02
30-04-2003,2959.79,3148.41
01-05-2003,2959.79,3143.33
02-05-2003,2966.63,3138.38
05-05-2003,2975.47,3133.93
06-05-2003,2993.00,3128.97
07-05-2003,2980.74,3124.22
08-05-2003,2961.60,3119.53
09-05-2003,2950.00,3114.59
12-05-2003,2942.78,3109.75
13-05-2003,2960.62,3105.20
14-05-2003,2993.94,3101.56
15-05-2003,3012.97,3097.28
16-05-2003,3056.58,3093.59
19-05-2003,3043.89,3089.49
20-05-2003,3062.92,3085.68
21-05-2003,3057.09,3081.71
22-05-2003,3040.79,3077.24
23-05-2003,3049.84,3073.56
26-05-2003,3096.69,3070.96
27-05-2003,3081.94,3067.86
28-05-2003,3130.46,3065.42
29-05-2003,3164.25,3063.63
30-05-2003,3180.75,3062.61
02-06-2003,3206.38,3062.30
03-06-2003,3181.97,3062.17
04-06-2003,3216.49,3063.17
05-06-2003,3262.20,3065.34
06-06-2003,3303.24,3067.69
09-06-2003,3337.31,3071.30
10-06-2003,3289.55,3074.18
11-06-2003,3314.60,3077.45
12-06-2003,3337.30,3081.46
13-06-2003,3354.14,3085.73
16-06-2003,3336.64,3089.15
17-06-2003,3431.03,3092.93
18-06-2003,3430.96,3096.60
19-06-2003,3454.60,3101.58
20-06-2003,3499.50,3107.28
23-06-2003,3461.38,3112.33
24-06-2003,3447.45,3117.58
25-06-2003,3517.27,3123.95
26-06-2003,3552.40,3131.95
27-06-2003,3583.06,3139.92
30-06-2003,3607.13,3147.70
01-07-2003,3604.43,3154.89
02-07-2003,3601.39,3161.78
03-07-2003,3639.89,3168.52
04-07-2003,3622.34,3175.62
07-07-2003,3612.53,3183.10
08-07-2003,3629.68,3192.54
09-07-2003,3620.79,3202.42
10-07-2003,3679.63,3213.25
11-07-2003,3676.26,3224.02
14-07-2003,3720.75,3234.95
15-07-2003,3686.34,3246.09
16-07-2003,3721.65,3257.79
17-07-2003,3668.91,3268.46
18-07-2003,3647.58,3278.96
21-07-2003,3569.58,3288.84
22-07-2003,3554.13,3298.63
23-07-2003,3577.89,3309.01
24-07-2003,3668.07,3320.62
25-07-2003,3726.46,3332.94
28-07-2003,3739.76,3345.32
29-07-2003,3764.44,3358.10
30-07-2003,3780.42,3371.01
31-07-2003,3792.61,3383.98
01-08-2003,3815.31,3397.04
04-08-2003,3832.50,3410.56
05-08-2003,3765.82,3423.32
06-08-2003,3741.66,3435.89
07-08-2003,3806.83,3449.60
08-08-2003,3883.76,3464.26
11-08-2003,3893.41,3478.53
12-08-2003,3889.41,3492.44
13-08-2003,3926.07,3506.25
14-08-2003,3921.20,3520.17
15-08-2003,3921.20,3533.80
18-08-2003,3977.73,3548.41
19-08-2003,4006.91,3563.74
20-08-2003,4056.60,3579.72
21-08-2003,4095.39,3595.58
22-08-2003,4125.12,3612.14
25-08-2003,4004.63,3626.01
26-08-2003,4152.29,3641.69
27-08-2003,4205.56,3657.96
28-08-2003,4212.29,3673.93
29-08-2003,4244.73,3690.80
01-09-2003,4324.76,3708.39
02-09-2003,4339.20,3725.48
03-09-2003,4257.94,3740.64
04-09-2003,4310.51,3756.09
05-09-2003,4369.17,3773.22
08-09-2003,4434.25,3790.99
09-09-2003,4425.20,3808.26
10-09-2003,4434.26,3825.41
11-09-2003,4393.13,3842.18
12-09-2003,4305.91,3856.06
15-09-2003,4193.83,3868.17
16-09-2003,4274.75,3881.19
17-09-2003,4235.35,3892.87
18-09-2003,4134.15,3903.55
19-09-2003,4217.12,3915.77
22-09-2003,4151.72,3925.84
23-09-2003,4231.69,3936.62
24-09-2003,4356.39,3948.90
25-09-2003,4297.15,3959.85
26-09-2003,4382.57,3972.20
29-09-2003,4402.05,3984.91
30-09-2003,4453.24,3997.82
01-10-2003,4455.08,4011.04
02-10-2003,4455.08,4024.41
03-10-2003,4552.92,4039.07
06-10-2003,4631.39,4055.11
07-10-2003,4632.94,4070.24
08-10-2003,4634.86,4085.45
09-10-2003,4698.68,4100.98
10-10-2003,4768.90,4118.16
13-10-2003,4849.27,4136.06
14-10-2003,4782.03,4153.73
15-10-2003,4855.26,4172.90
16-10-2003,4887.32,4193.81
17-10-2003,4930.53,4215.66
20-10-2003,4851.67,4235.88
21-10-2003,4755.72,4253.14
22-10-2003,4741.20,4269.25
23-10-2003,4648.41,4283.67
24-10-2003,4757.37,4299.44
27-10-2003,4698.28,4314.00
28-10-2003,4707.80,4328.53
29-10-2003,4744.10,4343.27
30-10-2003,4780.52,4358.32
31-10-2003,4906.87,4376.43
03-11-2003,5063.03,4397.41
04-11-2003,5097.84,4417.90
05-11-2003,5064.91,4436.65
06-11-2003,5047.54,4454.97
07-11-2003,4971.57,4472.15
10-11-2003,4998.57,4489.17
11-11-2003,5030.64,4506.78
12-11-2003,5005.77,4523.99
13-11-2003,4949.16,4539.41
14-11-2003,4865.83,4553.05
17-11-2003,4940.23,4567.07
18-11-2003,4891.13,4579.70
19-11-2003,4823.73,4590.79
20-11-2003,4771.23,4602.96
21-11-2003,4838.54,4613.85
24-11-2003,4822.15,4623.64
25-11-2003,4894.59,4634.47
26-11-2003,4894.59,4644.79
27-11-2003,4989.04,4655.33
28-11-2003,5044.82,4666.53
01-12-2003,5160.85,4680.86
02-12-2003,5186.08,4694.76
03-12-2003,5221.90,4708.30
04-12-2003,5225.90,4720.86
05-12-2003,5131.72,4732.08
08-12-2003,5131.54,4743.15
09-12-2003,5229.34,4756.42
10-12-2003,5285.54,4771.97
11-12-2003,5299.96,4789.53
12-12-2003,5315.81,4806.05
15-12-2003,5390.88,4824.39
16-12-2003,5437.05,4845.07
17-12-2003,5418.23,4864.14
18-12-2003,5455.00,4884.83
19-12-2003,5541.35,4905.61
22-12-2003,5577.96,4925.00
23-12-2003,5564.33,4945.12
24-12-2003,5641.92,4965.11
25-12-2003,5641.92,4984.79
26-12-2003,5699.24,5004.57
29-12-2003,5797.33,5025.87
30-12-2003,5791.85,5047.09
31-12-2003,5838.96,5067.50
01-01-2004,5838.96,5086.67
02-01-2004,6026.59,5108.79
05-01-2004,6039.00,5131.08
06-01-2004,5943.64,5150.84
07-01-2004,5957.02,5169.70
08-01-2004,6108.54,5189.69
09-01-2004,6119.59,5210.92
12-01-2004,6067.76,5230.17
13-01-2004,6132.97,5249.94
14-01-2004,6194.11,5270.00
15-01-2004,6063.91,5289.24
16-01-2004,5946.19,5308.13
19-01-2004,6064.10,5329.13
20-01-2004,5922.11,5349.35
21-01-2004,5758.19,5365.24
22-01-2004,5593.74,5379.45
23-01-2004,5816.64,5397.05
26-01-2004,5816.64,5414.07
27-01-2004,5993.06,5433.32
28-01-2004,5876.05,5448.70
29-01-2004,5802.75,5460.45
30-01-2004,5695.67,5469.94
02-02-2004,5695.67,5479.95
03-02-2004,5620.98,5489.05
04-02-2004,5756.76,5501.51
05-02-2004,5720.63,5512.97
06-02-2004,5786.35,5524.97
09-02-2004,5926.22,5539.58
10-02-2004,5932.52,5555.19
11-02-2004,5949.78,5572.39
12-02-2004,5936.96,5588.22
13-02-2004,6011.66,5606.00
16-02-2004,6012.35,5624.87
17-02-2004,6035.80,5644.94
18-02-2004,6027.02,5663.81
19-02-2004,5855.10,5680.20
20-02-2004,5850.72,5695.38
23-02-2004,5698.04,5708.13
24-02-2004,5734.44,5719.96
25-02-2004,5618.15,5729.06
26-02-2004,5567.12,5735.51
27-02-2004,5667.51,5743.15
01-03-2004,5823.17,5752.70
02-03-2004,5823.17,5762.18
03-03-2004,5842.20,5773.46
04-03-2004,5815.87,5784.32
05-03-2004,5880.35,5794.65
08-03-2004,5935.19,5804.96
09-03-2004,5850.61,5813.70
